taxonID	scientificName	parentNameUsageID	kingdom	phylum	class	order	family	genus	taxonRank	furtherInformationURL	taxonomicStatus	taxonRemarks	namePublishedIn	referenceID	acceptedNameUsageID	rights	rightsHolder	datasetName
urn:lsid:marinespecies.org:taxname:22559	"Ascothoracida Lacaze-Duthiers, 1880"	urn:lsid:marinespecies.org:taxname:22388	Animalia	Arthropoda	Maxillopoda				subclass	http://www.marinespecies.org/aphia.php?p=taxdetails&id=22559	accepted			WoRMS:citation:22559	urn:lsid:marinespecies.org:taxname:22559			
urn:lsid:marinespecies.org:taxname:22561	"Krohnittellidae Bieri, 1989"	urn:lsid:marinespecies.org:taxname:5951	Animalia	Chaetognatha	Sagittoidea	Phragmophora	Krohnittellidae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=22561	accepted		"Bieri, R., 1989. Krohnittellidae and Bathybelidae, new families in the Phylum Chaetognatha; the rejection of the family Tokiokaispadellidae and the genera Tokiokaispadella, Zahoya, and Aberrospadella. Proc. Biol. Soc. Wash., Vol. 102, pp. 973-976."	WoRMS:citation:22561	urn:lsid:marinespecies.org:taxname:22561			
urn:lsid:marinespecies.org:taxname:22562	"Halteriidae ClaparÌ¬de & Lachmann, 1859"	urn:lsid:marinespecies.org:taxname:582435	Chromista	Ciliophora	Oligotrichea	Halteriida	Halteriidae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=22562	accepted			WoRMS:citation:22562	urn:lsid:marinespecies.org:taxname:22562			
urn:lsid:marinespecies.org:taxname:22563	"Strobilidiidae Kahl in Doflein & Reichenow, 1929"	urn:lsid:marinespecies.org:taxname:425495	Chromista	Ciliophora	Oligotrichea	Choreotrichida	Strobilidiidae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=22563	accepted			WoRMS:citation:22563	urn:lsid:marinespecies.org:taxname:22563			
urn:lsid:marinespecies.org:taxname:22564	"Strombidinopsidae Small & Lynn, 1985"	urn:lsid:marinespecies.org:taxname:425496	Chromista	Ciliophora	Oligotrichea	Choreotrichida	Strombidinopsidae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=22564	accepted			WoRMS:citation:22564	urn:lsid:marinespecies.org:taxname:22564			
urn:lsid:marinespecies.org:taxname:22565	Apicomplexa	urn:lsid:marinespecies.org:taxname:450030	Chromista	Myzozoa					subphylum	http://www.marinespecies.org/aphia.php?p=taxdetails&id=22565	accepted			WoRMS:citation:22565	urn:lsid:marinespecies.org:taxname:22565			
urn:lsid:marinespecies.org:taxname:22574	"Bicosoecaceae Haeckel, 1894"	urn:lsid:marinespecies.org:taxname:591174	Chromista	Bigyra	Bicoecea	Bicoecida	Bicosoecaceae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=22574	accepted			WoRMS:citation:22574	urn:lsid:marinespecies.org:taxname:22574			
urn:lsid:marinespecies.org:taxname:22575	"Chonotrichia Wallengren, 1895"	urn:lsid:marinespecies.org:taxname:341306	Chromista	Ciliophora	Phyllopharyngea				subclass	http://www.marinespecies.org/aphia.php?p=taxdetails&id=22575	accepted			WoRMS:citation:22575	urn:lsid:marinespecies.org:taxname:22575			
urn:lsid:marinespecies.org:taxname:22576	Campylomonadaceae	urn:lsid:marinespecies.org:taxname:17640	Chromista	Cryptophyta	Cryptophyceae	Cryptomonadales	Campylomonadaceae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=22576	accepted			WoRMS:citation:22576	urn:lsid:marinespecies.org:taxname:22576			
urn:lsid:marinespecies.org:taxname:22577	"Chilomonas Ehrenberg ex Ralfs, 1831"	urn:lsid:marinespecies.org:taxname:22576	Chromista	Cryptophyta	Cryptophyceae	Cryptomonadales	Campylomonadaceae	Chilomonas	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=22577	accepted			WoRMS:citation:22577	urn:lsid:marinespecies.org:taxname:22577			
urn:lsid:marinespecies.org:taxname:22578	Goniomonadales	urn:lsid:marinespecies.org:taxname:582422	Chromista	Cryptophyta	Goniomonadophyceae	Goniomonadales			order	http://www.marinespecies.org/aphia.php?p=taxdetails&id=22578	accepted			WoRMS:citation:22578	urn:lsid:marinespecies.org:taxname:22578			
urn:lsid:marinespecies.org:taxname:22579	Goniomonadaceae	urn:lsid:marinespecies.org:taxname:22578	Chromista	Cryptophyta	Goniomonadophyceae	Goniomonadales	Goniomonadaceae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=22579	accepted			WoRMS:citation:22579	urn:lsid:marinespecies.org:taxname:22579			
urn:lsid:marinespecies.org:taxname:22582	"Geminigeraceae B.L. Clay, P. Kugrens & R.E. Lee, 1999"	urn:lsid:marinespecies.org:taxname:20997	Chromista	Cryptophyta	Cryptophyceae	Pyrenomonadales	Geminigeraceae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=22582	accepted			WoRMS:citation:22582	urn:lsid:marinespecies.org:taxname:22582			
urn:lsid:marinespecies.org:taxname:22584	"Cestida Gegenbaur, 1856"	urn:lsid:marinespecies.org:taxname:559341	Animalia	Ctenophora	Tentaculata	Cestida			order	http://www.marinespecies.org/aphia.php?p=taxdetails&id=22584	accepted			WoRMS:citation:22584	urn:lsid:marinespecies.org:taxname:22584			
urn:lsid:marinespecies.org:taxname:22585	"Platyctenida Bourne, 1900"	urn:lsid:marinespecies.org:taxname:559288	Animalia	Ctenophora	Tentaculata	Platyctenida			order	http://www.marinespecies.org/aphia.php?p=taxdetails&id=22585	accepted			WoRMS:citation:22585	urn:lsid:marinespecies.org:taxname:22585			
urn:lsid:marinespecies.org:taxname:22586	"Cycliophora Funch & Kristensen, 1995"	urn:lsid:marinespecies.org:taxname:2	Animalia	Cycliophora					phylum	http://www.marinespecies.org/aphia.php?p=taxdetails&id=22586	accepted			WoRMS:citation:22586	urn:lsid:marinespecies.org:taxname:22586			
urn:lsid:marinespecies.org:taxname:22593	"Ozobranchidae (Pinto, 1921)"	urn:lsid:marinespecies.org:taxname:2117	Animalia	Annelida	Clitellata	Rhynchobdellida	Ozobranchidae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=22593	accepted			WoRMS:citation:22593	urn:lsid:marinespecies.org:taxname:22593			
urn:lsid:marinespecies.org:taxname:22595	"Kantharellidae Czaker, 1994"	urn:lsid:marinespecies.org:taxname:14219	Animalia	Dicyemida	Rhombozoa		Kantharellidae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=22595	accepted			WoRMS:citation:22595	urn:lsid:marinespecies.org:taxname:22595			
urn:lsid:marinespecies.org:taxname:22597	"Misophrioida Gurney, 1927"	urn:lsid:marinespecies.org:taxname:155879	Animalia	Arthropoda	Maxillopoda	Misophrioida			order	http://www.marinespecies.org/copepoda/aphia.php?p=taxdetails&id=22597	accepted			WoRMS:citation:22597	urn:lsid:marinespecies.org:taxname:22597			
urn:lsid:marinespecies.org:taxname:22598	"Mormonilloida Boxshall, 1979"	urn:lsid:marinespecies.org:taxname:155879	Animalia	Arthropoda	Maxillopoda	Mormonilloida			order	http://www.marinespecies.org/copepoda/aphia.php?p=taxdetails&id=22598	accepted			WoRMS:citation:22598	urn:lsid:marinespecies.org:taxname:22598			
urn:lsid:marinespecies.org:taxname:22599	"Mystacocaridida Pennak & Zinn, 1943"	urn:lsid:marinespecies.org:taxname:1079	Animalia	Arthropoda	Maxillopoda	Mystacocaridida			order	http://www.marinespecies.org/aphia.php?p=taxdetails&id=22599	accepted			WoRMS:citation:22599	urn:lsid:marinespecies.org:taxname:22599			
urn:lsid:marinespecies.org:taxname:22600	Myxospora	urn:lsid:marinespecies.org:taxname:5	Protozoa	Myxospora					phylum	http://www.marinespecies.org/aphia.php?p=taxdetails&id=22600	synonym			WoRMS:citation:22600	urn:lsid:marinespecies.org:taxname:146271			
urn:lsid:marinespecies.org:taxname:22602	"Pentastomida Diesing, 1836"	urn:lsid:marinespecies.org:taxname:1070	Animalia	Arthropoda	Maxillopoda				subclass	http://www.marinespecies.org/aphia.php?p=taxdetails&id=22602	accepted		"Huxley, T.H. 1869. An introduction to the classification of animals.  Churchill & Sons: London. 147 pp."	WoRMS:citation:22602	urn:lsid:marinespecies.org:taxname:22602			
urn:lsid:marinespecies.org:taxname:22603	"Pentastomata Rudolphi, 1809"	urn:lsid:marinespecies.org:taxname:1070	Animalia	Arthropoda	Maxillopoda				subclass	http://www.marinespecies.org/aphia.php?p=taxdetails&id=22603	synonym		"Rudolphi, C.A. 1809. Entozoorum, sive vermium intestinalium : historia naturalis. Vol. 2. Part 1. Animadversiones in genera et species entozoorum. Sumtibus Tabernae Librariae et Artium: Amstelaedami."	WoRMS:citation:22603	urn:lsid:marinespecies.org:taxname:22602			
urn:lsid:marinespecies.org:taxname:22604	"Cephalobaenida Heymons, 1935"	urn:lsid:marinespecies.org:taxname:22602	Animalia	Arthropoda	Maxillopoda	Cephalobaenida			order	http://www.marinespecies.org/aphia.php?p=taxdetails&id=22604	accepted		"Heymons, R. 1935. Pentastomida. Pp. 1-268  in:   Dr H. G. Bronns Klassen und Ordnungen des Tierreichs. 5. Band: Arthropoda. IV. Abteilung: Arachnoidea. 1. Buch. Akademische Verlagsgesellschaft m.b.H.: Leipzig."	WoRMS:citation:22604	urn:lsid:marinespecies.org:taxname:22604			
urn:lsid:marinespecies.org:taxname:22605	"Platycopioida Fosshagen, 1985"	urn:lsid:marinespecies.org:taxname:155875	Animalia	Arthropoda	Maxillopoda	Platycopioida			order	http://www.marinespecies.org/copepoda/aphia.php?p=taxdetails&id=22605	accepted			WoRMS:citation:22605	urn:lsid:marinespecies.org:taxname:22605			
urn:lsid:marinespecies.org:taxname:22606	"Euniphysidae Shen & Wu, 1991"	urn:lsid:marinespecies.org:taxname:895	Animalia	Annelida	Polychaeta	Eunicida	Euniphysidae		family	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=22606	synonym	Monogeneric grouping (Euniphysa)	"Shen, Shoupeng and Wu, Bao Ling 1991. A new family of Polychaeta-Euniphysidae. Acta Oceanologica Sinica, 10(1): 129-140."	WoRMS:citation:22606	urn:lsid:marinespecies.org:taxname:966			
urn:lsid:marinespecies.org:taxname:22607	Iopsilidae	urn:lsid:marinespecies.org:taxname:930	Animalia	Annelida	Polychaeta	Phyllodocida	Iopsilidae		family	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=22607	synonym	Based on wrong genus spelling		WoRMS:citation:22607	urn:lsid:marinespecies.org:taxname:155189			
urn:lsid:marinespecies.org:taxname:22608	"Longosomatidae Hartman, 1944"	urn:lsid:marinespecies.org:taxname:909	Animalia	Annelida	Polychaeta	Spionida	Longosomatidae		family	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=22608	accepted		"Hartman, O. 1944. Polychaetous annelids. Part VI. Paraonidae, Magelonidae, Longosomidae, Ctenodrilidae, and Sabellariidae. Allan Hancock Pacific Expeditions, 10(3): 311-389."	WoRMS:citation:22608	urn:lsid:marinespecies.org:taxname:22608			
urn:lsid:marinespecies.org:taxname:22609	"Myzostomidae Benham, 1896"	urn:lsid:marinespecies.org:taxname:233983	Animalia	Annelida		Myzostomida	Myzostomidae		family	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=22609	accepted		"Benham, W.B. 1896. The Archiannelida, Polychaeta, Myzostomaria, in S.F. Harmer and A.E. Shipley eds., The Cambridge Natural History: England, MacMillan and Co., Ltd., p. 241-344."	WoRMS:citation:22609	urn:lsid:marinespecies.org:taxname:22609			
urn:lsid:marinespecies.org:taxname:22610	"Oenonidae Kinberg, 1865"	urn:lsid:marinespecies.org:taxname:895	Animalia	Annelida	Polychaeta	Eunicida	Oenonidae		family	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=22610	accepted			WoRMS:citation:22610	urn:lsid:marinespecies.org:taxname:22610			
urn:lsid:marinespecies.org:taxname:22611	"Paralacydoniidae Pettibone, 1963"	urn:lsid:marinespecies.org:taxname:929	Animalia	Annelida	Polychaeta	Phyllodocida	Paralacydoniidae		family	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=22611	accepted			WoRMS:citation:22611	urn:lsid:marinespecies.org:taxname:22611			
urn:lsid:marinespecies.org:taxname:22612	"Hexactinellida Schmidt, 1870"	urn:lsid:marinespecies.org:taxname:558	Animalia	Porifera	Hexactinellida				class	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=22612	accepted		"Schmidt, O. 1870. GrundzÌ_ge einer Spongien-Fauna des atlantischen Gebietes. (Wilhelm Engelmann: Leipzig): iii-iv, 1-88, pls I-VI."	WoRMS:citation:22612	urn:lsid:marinespecies.org:taxname:22612			
urn:lsid:marinespecies.org:taxname:22613	Pycnococcaceae R.R.L. Guillard	urn:lsid:marinespecies.org:taxname:368707	Plantae	Chlorophyta	Prasinophyceae	Pseudoscourfieldiales	Pycnococcaceae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=22613	accepted			WoRMS:citation:22613	urn:lsid:marinespecies.org:taxname:22613			
urn:lsid:marinespecies.org:taxname:22616	"Austrodecidae Stock, 1954"	urn:lsid:marinespecies.org:taxname:379600	Animalia	Arthropoda	Pycnogonida	Pantopoda	Austrodecidae		family	http://www.marinespecies.org/pycnobase/aphia.php?p=taxdetails&id=22616	accepted			WoRMS:citation:22616	urn:lsid:marinespecies.org:taxname:22616			
urn:lsid:marinespecies.org:taxname:22617	"Colossendeidae Jarzynsky, 1870"	urn:lsid:marinespecies.org:taxname:379607	Animalia	Arthropoda	Pycnogonida	Pantopoda	Colossendeidae		family	http://www.marinespecies.org/pycnobase/aphia.php?p=taxdetails&id=22617	accepted			WoRMS:citation:22617	urn:lsid:marinespecies.org:taxname:22617			
urn:lsid:marinespecies.org:taxname:22618	"Rhynchothoracidae Thompson, 1909"	urn:lsid:marinespecies.org:taxname:379612	Animalia	Arthropoda	Pycnogonida	Pantopoda	Rhynchothoracidae		family	http://www.marinespecies.org/pycnobase/aphia.php?p=taxdetails&id=22618	accepted			WoRMS:citation:22618	urn:lsid:marinespecies.org:taxname:22618			
urn:lsid:marinespecies.org:taxname:22619	"Akentrogonida HÌ_fele, 1911"	urn:lsid:marinespecies.org:taxname:1109	Animalia	Arthropoda	Maxillopoda	Akentrogonida			order	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=22619	accepted			WoRMS:citation:22619	urn:lsid:marinespecies.org:taxname:22619			
urn:lsid:marinespecies.org:taxname:22620	"Kentrogonida Delage, 1884"	urn:lsid:marinespecies.org:taxname:1109	Animalia	Arthropoda	Maxillopoda	Kentrogonida			order	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=22620	accepted			WoRMS:citation:22620	urn:lsid:marinespecies.org:taxname:22620			
urn:lsid:marinespecies.org:taxname:22621	"Collothecaceae Harring, 1913"	urn:lsid:marinespecies.org:taxname:368540	Animalia	Rotifera	Eurotatoria	Collothecaceae			order	http://www.marinespecies.org/aphia.php?p=taxdetails&id=22621	accepted			WoRMS:citation:22621	urn:lsid:marinespecies.org:taxname:22621			
urn:lsid:marinespecies.org:taxname:22622	Seisonidea	urn:lsid:marinespecies.org:taxname:14260	Animalia	Rotifera	Seisonidea				class	http://www.marinespecies.org/aphia.php?p=taxdetails&id=22622	synonym	junior synonym		WoRMS:citation:22622	urn:lsid:marinespecies.org:taxname:368538			
urn:lsid:marinespecies.org:taxname:22623	Seisonida	urn:lsid:marinespecies.org:taxname:22622	Animalia	Rotifera	Seisonidea	Seisonida			order	http://www.marinespecies.org/aphia.php?p=taxdetails&id=22623	synonym	junior synonym		WoRMS:citation:22623	urn:lsid:marinespecies.org:taxname:368539			
urn:lsid:marinespecies.org:taxname:22624	Euglyphida	urn:lsid:marinespecies.org:taxname:591238	Chromista	Cercozoa	Imbricatea	Euglyphida			order	http://www.marinespecies.org/aphia.php?p=taxdetails&id=22624	accepted			WoRMS:citation:22624	urn:lsid:marinespecies.org:taxname:22624			
urn:lsid:marinespecies.org:taxname:22626	"Thaliacea Van der Haeven, 1850"	urn:lsid:marinespecies.org:taxname:146420	Animalia	Chordata	Thaliacea				class	http://www.marinespecies.org/aphia.php?p=taxdetails&id=22626	accepted			WoRMS:citation:22626	urn:lsid:marinespecies.org:taxname:22626			
urn:lsid:marinespecies.org:taxname:22627	Zoomastigophora incertae sedis	urn:lsid:marinespecies.org:taxname:24	Protozoa	Sarcomastigophora	Zoomastigophora	Zoomastigophora incertae sedis			order	http://www.marinespecies.org/aphia.php?p=taxdetails&id=22627	accepted			WoRMS:citation:22627	urn:lsid:marinespecies.org:taxname:22627			
urn:lsid:marinespecies.org:taxname:22629	"Solemyoida Dall, 1889"	urn:lsid:marinespecies.org:taxname:106	Animalia	Mollusca	Bivalvia	Solemyoida			order	http://www.marinespecies.org/aphia.php?p=taxdetails&id=22629	accepted			WoRMS:citation:22629	urn:lsid:marinespecies.org:taxname:22629			
urn:lsid:marinespecies.org:taxname:22630	"Solemyoidea Gray, 1840"	urn:lsid:marinespecies.org:taxname:22629	Animalia	Mollusca	Bivalvia	Solemyoida			superfamily	http://www.marinespecies.org/aphia.php?p=taxdetails&id=22630	accepted			WoRMS:citation:22630	urn:lsid:marinespecies.org:taxname:22630			
urn:lsid:marinespecies.org:taxname:22632	"Solemyidae Gray, 1840"	urn:lsid:marinespecies.org:taxname:22630	Animalia	Mollusca	Bivalvia	Solemyoida	Solemyidae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=22632	accepted			WoRMS:citation:22632	urn:lsid:marinespecies.org:taxname:22632			
urn:lsid:marinespecies.org:taxname:22699	Cephalorhyncha	urn:lsid:marinespecies.org:taxname:2	Animalia	Cephalorhyncha					phylum	http://www.marinespecies.org/aphia.php?p=taxdetails&id=22699	accepted			WoRMS:citation:22699	urn:lsid:marinespecies.org:taxname:22699			
urn:lsid:marinespecies.org:taxname:22707	Cryptophyceae incertae sedis	urn:lsid:marinespecies.org:taxname:17639	Chromista	Cryptophyta	Cryptophyceae	Cryptophyceae incertae sedis			order	http://www.marinespecies.org/aphia.php?p=taxdetails&id=22707	accepted			WoRMS:citation:22707	urn:lsid:marinespecies.org:taxname:22707			
urn:lsid:marinespecies.org:taxname:22709	"Laingiomedusae Bouillon, 1978"	urn:lsid:marinespecies.org:taxname:19494	Animalia	Cnidaria	Hydrozoa	Laingiomedusae			order	http://www.marinespecies.org/hydrozoa/aphia.php?p=taxdetails&id=22709	synonym	synonym		WoRMS:citation:22709	urn:lsid:marinespecies.org:taxname:13551			
urn:lsid:marinespecies.org:taxname:22711	"Platycopida Sars, 1866"	urn:lsid:marinespecies.org:taxname:155944	Animalia	Arthropoda	Ostracoda	Platycopida			order	http://www.marinespecies.org/ostracoda/aphia.php?p=taxdetails&id=22711	accepted			WoRMS:citation:22711	urn:lsid:marinespecies.org:taxname:22711			
urn:lsid:marinespecies.org:taxname:22712	Ptychodactiaria	urn:lsid:marinespecies.org:taxname:1340	Animalia	Cnidaria	Anthozoa	Ptychodactiaria			order	http://www.marinespecies.org/aphia.php?p=taxdetails&id=22712	synonym			WoRMS:citation:22712	urn:lsid:marinespecies.org:taxname:367227			
urn:lsid:marinespecies.org:taxname:22718	Protozoa incertae sedis	urn:lsid:marinespecies.org:taxname:5	Protozoa						subkingdom	http://www.marinespecies.org/aphia.php?p=taxdetails&id=22718	accepted			WoRMS:citation:22718	urn:lsid:marinespecies.org:taxname:22718			
urn:lsid:marinespecies.org:taxname:22720	Amoebidae	urn:lsid:marinespecies.org:taxname:451642	Protozoa	Amoebozoa	Tubulinea	Euamoebida	Amoebidae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=22720	accepted			WoRMS:citation:22720	urn:lsid:marinespecies.org:taxname:22720			
urn:lsid:marinespecies.org:taxname:22723	Reticulomyxidae	urn:lsid:marinespecies.org:taxname:428528	Protozoa	Amoebozoa			Reticulomyxidae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=22723	accepted			WoRMS:citation:22723	urn:lsid:marinespecies.org:taxname:22723			
urn:lsid:marinespecies.org:taxname:22724	"Vannellidae Bovee, 1970"	urn:lsid:marinespecies.org:taxname:451643	Protozoa	Amoebozoa	Discosea	Vannellida	Vannellidae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=22724	accepted			WoRMS:citation:22724	urn:lsid:marinespecies.org:taxname:22724			
urn:lsid:marinespecies.org:taxname:22725	Vexilliferidae	urn:lsid:marinespecies.org:taxname:451644	Protozoa	Amoebozoa	Discosea	Dactylopodida	Vexilliferidae		family	http://www.marinespecies.org/aphia.php?p=taxdetails&id=22725	accepted			WoRMS:citation:22725	urn:lsid:marinespecies.org:taxname:22725			
urn:lsid:marinespecies.org:taxname:22730	"Metanema (Klebs) Senn, 1900"	urn:lsid:marinespecies.org:taxname:22718	Protozoa					Metanema	genus	http://www.marinespecies.org/aphia.php?p=taxdetails&id=22730	accepted			WoRMS:citation:22730	urn:lsid:marinespecies.org:taxname:22730			
